0.0071
0.0504
0.0111
0.036
0.0181
0.0208
-0.015
0.0495
-0.0313
0.0297
0.0446
0.028
0.0236
-0.0356
0.0431
0.0069
0.0062
0.021
0.0191
-0.0151
0.0377
-0.0155
0.0232
0.0245
-0.0042
-0.031
0.0549
-0.0174
0.0085
